event_type,expected_participants,duration_hours,prize_pool,refreshments_needed,stationary_needed,goodies_needed,physical_certificate,trophies_needed,volunteers_needed,rooms_needed,refreshment_item_count,stationery_item_count,expense_refreshments,expense_stationery,expense_certificates,expense_goodies,expense_trophies,expense_other,total_expense
4,85,5,0,1,1,1,1,0,6,2,8,9,10539,4971,1061,6488,0,6367,29426
2,176,4,0,1,1,0,1,0,17,3,12,10,30527,9622,1430,0,0,13638,55217
3,180,2,0,1,0,1,1,0,12,3,10,0,17803,0,2671,10891,0,11994,43359
1,134,3,20000,1,1,1,0,1,8,2,10,10,10815,8479,0,6330,3998,7049,36671
0,213,1,0,1,0,0,1,0,17,4,12,0,33422,0,1944,0,0,12891,48257
2,38,6,10000,1,1,1,1,1,2,1,5,7,7029,1770,394,427,3559,4449,17628
1,42,2,10000,1,1,0,1,1,3,1,3,7,1063,1838,448,0,3818,4225,11392
0,91,2,0,1,0,1,0,0,8,2,6,0,4296,0,0,5248,0,6801,16345
1,138,3,15000,1,1,1,1,1,10,2,10,10,11709,8713,1256,5871,3442,8128,39119
0,32,3,0,1,0,1,1,0,2,1,3,0,830,0,371,604,0,2205,4010
2,185,4,15000,1,1,0,1,1,15,3,12,10,34377,13065,2546,0,3685,13406,67079
0,88,4,5000,1,1,0,1,1,8,1,7,4,7967,1049,805,0,2817,7226,19864
1,15,4,20000,1,1,1,1,0,2,1,4,7,1289,1050,195,284,0,2802,5620
3,125,1,0,1,0,1,1,0,8,2,10,0,10007,0,1063,9814,0,8234,29118
1,111,4,15000,1,1,1,1,1,5,2,11,10,18084,6230,1448,4682,4781,9725,44950
1,26,2,0,1,1,1,1,0,2,1,3,7,682,1585,389,380,0,4430,7466
1,132,1,0,1,1,0,1,0,11,3,10,10,11490,6022,1478,0,0,7970,26960
4,68,4,0,1,1,0,1,0,6,1,8,9,9907,3486,659,0,0,2272,16324
4,93,2,0,1,1,0,1,0,5,1,7,9,6129,4787,1117,0,0,5357,17390
1,180,2,15000,1,1,1,0,1,11,4,10,10,15750,12042,0,7366,3832,11638,50628
1,46,2,5000,1,1,0,1,1,4,1,3,7,1340,2414,635,0,2591,2539,9519
2,137,7,1000,1,1,0,1,1,9,3,12,10,34502,6750,1902,0,2094,9547,54795
3,52,3,0,1,0,0,1,0,4,1,6,0,2276,0,543,0,0,5337,8156
0,146,1,0,0,1,0,1,0,7,4,0,6,0,1561,1504,0,0,7839,10904
4,69,4,0,1,1,0,1,0,5,1,8,9,9147,2871,991,0,0,4001,17010
2,42,8,0,1,1,0,1,0,2,1,5,7,6235,2326,626,0,0,3115,12302
4,61,2,0,1,1,1,1,0,5,1,7,9,4043,3154,871,1106,0,2165,11339
0,208,3,0,1,0,1,1,0,14,6,12,0,30518,0,1733,9215,0,10214,51680
0,25,4,0,1,0,0,1,0,2,1,4,0,2134,0,226,0,0,3599,5959
4,40,2,0,1,1,0,1,0,2,1,4,8,2422,2936,572,0,0,1918,7848
3,206,3,0,1,1,0,1,0,10,6,12,8,32156,3806,1822,0,0,14037,51821
2,147,7,0,1,1,1,1,0,8,2,12,10,35694,5968,1686,6563,0,9184,59095
3,186,2,0,1,0,1,1,0,9,3,10,0,16506,0,2219,9686,0,13179,41590
3,61,2,0,1,0,1,1,0,5,1,6,0,2749,0,854,843,0,4984,9430
2,90,4,0,1,1,0,1,0,5,2,8,8,13098,3634,1156,0,0,7066,24954
4,87,5,0,1,1,1,1,0,4,2,8,9,10889,3822,911,6126,0,7696,29444
4,94,3,0,1,1,0,1,0,5,2,7,9,6223,4253,1238,0,0,7258,18972
0,224,2,0,0,1,1,0,0,20,5,0,6,0,3253,0,14944,0,13741,31938
3,282,2,0,1,0,1,1,0,16,6,12,0,46021,0,4094,22492,0,14406,87013
1,159,1,20000,0,1,1,0,1,9,3,0,10,0,7559,0,10660,3522,11407,33148
0,170,2,0,1,1,0,1,0,8,3,10,6,14246,2417,1498,0,0,11505,29666
4,82,4,0,1,1,1,1,0,5,1,8,9,10349,3432,948,3965,0,6446,25140
1,111,2,0,1,1,1,0,0,9,1,10,10,8709,5148,0,7532,0,8021,29410
4,94,5,0,1,1,0,1,0,7,1,8,9,13316,5083,839,0,0,6917,26155
2,62,5,0,1,1,0,1,0,3,1,8,8,8609,2407,657,0,0,5618,17291
3,90,3,0,1,0,0,1,0,7,1,6,0,4065,0,1309,0,0,8284,13658
4,75,2,0,1,1,0,1,0,6,1,7,9,5655,3844,807,0,0,2338,12644
1,200,4,0,1,1,1,1,0,20,4,13,10,43924,8582,2492,15244,0,12465,82707
1,157,3,5000,1,1,1,1,1,8,4,10,10,14747,7461,2300,6724,3114,10734,45080
0,155,3,3000,1,0,0,0,1,11,3,10,0,13626,0,0,0,2128,13040,28794
2,95,8,7000,1,1,0,1,1,5,1,8,8,17242,5019,923,0,2786,7121,33091
1,103,1,5000,0,1,1,0,1,5,2,0,10,0,5420,0,4527,2803,7573,20323
2,72,6,0,1,1,0,1,0,3,2,8,8,14532,4160,973,0,0,5166,24831
4,27,4,0,1,1,0,1,0,2,1,5,8,3398,1551,281,0,0,4170,9400
3,298,2,0,1,0,1,1,0,24,8,12,0,40533,0,4364,17316,0,14552,76765
3,58,3,0,1,0,1,1,0,3,1,6,0,2577,0,522,838,0,4026,7963
2,150,6,15000,1,1,0,1,1,10,3,12,10,35414,10504,1375,0,4974,12142,64409
4,39,3,0,1,1,1,1,0,2,1,4,8,2474,2913,358,593,0,3990,10328
0,53,1,20000,1,1,0,0,1,5,1,6,4,2438,549,0,0,3167,3352,9506
3,220,1,0,1,0,0,1,0,18,5,12,0,29577,0,2606,0,0,13662,45845
4,39,4,0,1,1,0,1,0,3,1,5,8,4622,1956,483,0,0,4105,11166
1,188,3,0,1,1,1,1,0,11,3,10,10,16853,9922,2352,13994,0,13561,56682
3,107,2,0,1,1,1,1,0,5,2,10,8,7261,2232,1454,7618,0,8941,27506
3,159,2,0,1,0,0,1,0,8,2,10,0,15848,0,2114,0,0,14022,31984
1,144,1,2000,1,1,0,1,1,10,2,10,10,12528,8381,1185,0,1807,6589,30490
1,139,3,0,1,1,1,0,0,11,2,10,10,10305,6014,0,9098,0,8139,33556
3,201,2,0,1,1,0,1,0,14,3,12,8,32501,3939,1982,0,0,14214,52636
0,34,3,5000,1,1,0,0,1,2,1,3,3,804,264,0,0,2724,3946,7738
1,177,3,0,1,1,1,0,0,10,4,10,10,14277,11938,0,9965,0,13577,49757
2,161,6,0,1,1,0,1,0,10,4,12,10,40938,11527,1646,0,0,12755,66866
2,75,5,1000,1,1,1,1,1,4,2,8,8,10683,3459,725,973,2107,4699,22646
3,166,1,0,1,0,0,1,0,9,3,10,0,15496,0,2319,0,0,13906,31721
3,168,1,0,1,0,0,1,0,9,4,10,0,13406,0,1918,0,0,12341,27665
3,285,2,0,1,0,1,1,0,15,6,12,0,36688,0,3450,16421,0,12080,68639
3,173,1,0,1,0,1,1,0,14,5,10,0,13011,0,2385,11015,0,12502,38913
4,83,4,0,1,1,1,1,0,7,1,8,9,10046,3548,1027,5181,0,5423,25225
2,96,4,0,1,1,0,1,0,6,2,8,8,15295,4859,1166,0,0,8063,29383
4,73,3,0,1,1,0,1,0,6,2,7,9,5293,3855,903,0,0,4584,14635
2,98,8,0,1,1,0,1,0,7,2,8,8,20668,5978,1136,0,0,6697,34479
1,174,4,5000,1,1,1,1,1,9,4,11,10,24811,7740,1537,13868,3525,12274,63755
4,45,4,0,1,1,0,1,0,4,1,5,8,5301,2285,540,0,0,2213,10339
3,180,2,0,1,0,1,1,0,12,4,10,0,14939,0,2608,11396,0,14078,43021
1,199,2,7000,1,1,1,1,1,19,5,10,10,18209,9758,2724,12327,3036,9841,55895
3,181,1,0,1,1,0,1,0,18,3,10,8,14820,3622,2428,0,0,10649,31519
4,74,5,0,1,1,1,1,0,5,1,8,9,8716,2986,977,1118,0,3213,17010
2,101,8,7000,1,1,1,1,1,7,1,12,10,21898,4542,1098,5261,2820,9048,44667
3,207,3,0,1,1,1,1,0,20,4,12,8,30566,3793,2230,9836,0,15336,61761
2,88,8,5000,1,1,0,1,1,4,2,8,8,14374,5292,925,0,2820,8017,31428
2,60,6,0,1,1,0,1,0,3,1,8,8,13098,3023,659,0,0,4595,21375
2,121,4,20000,1,1,0,1,1,7,2,12,10,20122,6699,1560,0,3933,9503,41817
4,64,4,0,1,1,0,1,0,4,1,8,9,9061,3241,818,0,0,2255,15375
0,139,2,0,1,0,1,1,0,8,3,10,0,12446,0,1173,6590,0,8886,29095
0,220,1,0,1,0,1,0,0,15,6,12,0,33156,0,0,16773,0,10273,60202
2,186,7,0,1,1,1,1,0,13,4,12,10,40281,11717,2478,9686,0,14949,79111
4,72,2,0,1,1,0,1,0,6,1,7,9,4884,4098,628,0,0,2480,12090
0,156,4,7000,1,1,1,0,1,9,4,11,6,23375,2098,0,8087,3045,10571,47176
3,292,3,0,1,0,0,1,0,17,7,12,0,43008,0,2808,0,0,15003,60819
1,115,2,0,1,1,1,1,0,6,3,10,10,8583,7164,1476,6147,0,7890,31260
4,76,3,0,1,1,0,1,0,5,1,7,9,5664,4558,1013,0,0,2643,13878
3,199,3,0,1,0,1,1,0,18,6,10,0,15313,0,1879,11182,0,13731,42105
1,109,3,0,0,1,1,0,0,9,2,0,10,0,6675,0,4506,0,7663,18844
0,145,4,10000,1,0,0,0,1,7,4,11,0,21622,0,0,0,4412,9918,35952
3,172,1,0,1,0,1,1,0,12,3,10,0,14870,0,1666,13359,0,12002,41897
3,119,3,0,1,0,1,1,0,11,3,10,0,10017,0,1025,7314,0,8377,26733
3,241,2,0,1,0,1,1,0,12,4,12,0,37403,0,2508,10607,0,14572,65090
3,295,2,0,1,0,1,1,0,17,6,12,0,38284,0,3257,16767,0,11162,69470
3,85,1,0,1,0,0,1,0,5,1,6,0,3649,0,898,0,0,9069,13616
0,74,4,1000,1,1,1,0,1,4,1,7,4,8228,797,0,876,1560,3839,15300
0,87,4,1000,1,0,0,0,1,8,2,7,0,8385,0,0,0,2027,6093,16505
4,48,3,0,1,1,0,1,0,3,1,4,8,2788,3105,434,0,0,4598,10925
4,58,3,0,1,1,0,1,0,4,1,7,9,4793,3847,675,0,0,3568,12883
1,38,1,1000,1,1,1,1,1,2,1,3,7,975,1810,376,485,1493,3068,8207
1,153,1,1000,1,1,1,0,1,9,4,10,10,11208,8493,0,10587,1838,11110,43236
2,143,4,15000,1,1,0,1,0,10,2,12,10,25027,7215,1598,0,0,9407,43247
2,34,5,3000,1,1,0,1,1,2,1,5,7,3617,2220,302,0,1623,3722,11484
2,187,8,2000,1,1,1,1,1,15,3,12,10,47425,10527,2080,9303,1841,12194,83370
3,92,3,0,1,0,0,1,0,8,2,6,0,4639,0,1049,0,0,9032,14720
3,140,3,0,1,0,0,1,0,14,3,10,0,13522,0,1887,0,0,9852,25261
2,171,8,1000,1,1,0,1,1,12,3,12,10,41570,10748,2314,0,1971,10048,66651
4,88,2,0,1,1,0,1,0,8,1,7,9,6331,5979,935,0,0,7312,20557
4,92,2,0,1,1,0,1,0,7,2,7,9,6318,5549,958,0,0,7409,20234
1,33,3,20000,1,1,0,1,1,2,1,3,7,1003,2155,478,0,4602,4081,12319
3,52,2,0,1,0,0,1,0,3,1,6,0,2218,0,654,0,0,5245,8117
1,124,1,15000,1,1,1,1,1,6,3,10,10,11873,7521,1690,9494,3906,8986,43470
4,95,2,0,1,1,1,1,0,6,2,7,9,7479,4446,1070,6315,0,7541,26851
2,107,4,1000,1,1,1,1,0,8,2,12,10,19022,6297,1193,5231,0,9370,41113
0,157,2,0,1,0,1,0,0,9,3,10,0,12813,0,0,6348,0,12557,31718
1,172,3,0,1,1,0,0,0,8,3,10,10,12530,8699,0,0,0,11179,32408
0,110,1,0,1,0,1,0,0,7,3,10,0,9857,0,0,7681,0,8668,26206
1,50,1,3000,1,1,0,0,1,3,1,6,8,2387,2830,0,0,1994,2180,9391
3,271,2,0,1,1,0,1,0,13,7,12,8,39805,4478,3784,0,0,14512,62579
2,73,6,0,1,1,0,1,0,4,1,8,8,11297,3765,783,0,0,3144,18989
0,228,3,0,1,0,1,1,0,11,3,12,0,32965,0,1980,14806,0,10311,60062
2,82,5,10000,1,1,0,1,0,6,1,8,8,10808,3867,894,0,0,6439,22008
0,29,1,2000,1,0,1,1,1,2,1,3,0,769,0,266,577,1824,3936,7372
1,191,2,15000,1,1,1,1,0,13,4,10,10,15045,10795,1752,8874,0,14441,50907
2,198,6,10000,1,1,1,1,1,14,5,12,10,42203,12958,1726,11021,3741,12155,83804
4,49,3,0,1,1,0,1,0,3,1,4,8,2760,3820,496,0,0,3963,11039
1,18,2,10000,1,1,1,1,1,2,1,3,7,554,1167,172,274,3423,3518,9108
0,158,1,7000,1,0,1,1,1,10,4,10,0,16110,0,2053,9689,3064,11093,42009
3,89,1,0,1,0,0,1,0,5,2,6,0,4118,0,1246,0,0,6917,12281
0,205,1,0,1,1,0,1,0,12,6,12,6,28629,2559,2132,0,0,9768,43088
4,48,3,0,1,1,1,1,0,2,1,4,8,2726,2978,653,748,0,3619,10724
2,31,8,15000,1,1,0,1,0,2,1,5,7,5155,1720,415,0,0,3877,11167
2,174,8,2000,1,1,0,1,1,11,5,12,10,35483,10259,1818,0,1301,12521,61382
0,70,1,0,1,0,0,0,0,7,1,6,0,2597,0,0,0,0,2562,5159
4,27,4,0,1,1,0,1,0,2,1,5,8,3343,1810,328,0,0,3646,9127
0,237,2,0,1,0,0,0,0,13,7,12,0,28669,0,0,0,0,8855,37524
2,54,4,3000,1,1,0,1,1,2,1,8,8,8164,3014,555,0,1393,3604,16730
1,157,4,7000,1,1,0,1,1,8,2,11,10,24823,7083,1634,0,3007,11311,47858
2,168,5,0,1,1,1,1,0,9,3,12,10,29253,9124,2119,12497,0,9562,62555
3,226,1,0,1,0,1,1,0,12,5,12,0,30777,0,1907,9418,0,15649,57751
0,50,4,7000,0,1,0,0,1,3,1,0,4,0,651,0,0,2484,3690,6825
2,106,5,0,1,1,0,1,0,5,2,12,10,18765,4926,1034,0,0,9229,33954
4,43,3,0,1,1,1,1,0,3,1,4,8,2334,2741,511,773,0,2217,8576
0,51,1,0,1,0,1,0,0,4,1,6,0,2351,0,0,931,0,4123,7405
4,75,2,0,1,1,0,1,0,4,1,7,9,5652,3367,829,0,0,4152,14000
3,69,1,0,1,0,0,1,0,6,1,6,0,3076,0,935,0,0,3048,7059
3,106,3,0,1,1,1,1,0,7,2,10,8,7973,1891,1137,5656,0,10025,26682
1,96,3,3000,0,1,0,0,1,8,2,0,8,0,6590,0,0,1726,6371,14687
0,94,3,1000,1,0,0,1,1,8,2,6,0,4377,0,1383,0,1945,6867,14572
2,126,6,2000,1,1,1,1,0,6,3,12,10,33384,8928,1246,9359,0,8097,61014
4,62,4,0,1,1,0,1,0,4,1,8,9,6577,4042,498,0,0,4214,15331
0,224,2,15000,1,0,0,1,1,14,4,12,0,35379,0,2995,0,3903,11518,53795
1,46,4,7000,1,1,0,0,0,2,1,4,7,3780,2746,0,0,0,3257,9783
1,75,1,15000,0,1,1,1,1,5,1,0,8,0,3044,753,952,3666,2883,11298
4,37,3,0,1,1,1,1,0,2,1,4,8,2193,1756,487,484,0,2026,6946
2,90,8,0,1,1,0,1,0,6,1,8,8,15772,4549,773,0,0,6409,27503
1,134,2,10000,1,1,0,0,1,12,2,10,10,10967,7111,0,0,3881,7429,29388
3,138,3,0,1,1,1,1,0,12,2,10,8,10840,2944,1989,8301,0,10416,34490
0,104,1,0,0,0,1,1,0,6,2,0,0,0,0,1478,4933,0,8420,14831
0,151,3,0,1,1,1,0,0,15,4,10,6,12139,2401,0,11499,0,12493,38532
3,76,3,0,1,0,0,1,0,6,1,6,0,3136,0,817,0,0,5425,9378
3,100,2,0,1,1,1,1,0,6,1,10,8,8292,2411,1305,6885,0,9464,28357
1,43,4,0,1,1,0,0,0,2,1,4,7,4639,1991,0,0,0,2181,8811
0,206,2,20000,1,0,0,1,1,17,4,12,0,28256,0,1864,0,4218,13268,47606
0,111,4,15000,0,0,1,0,1,5,2,0,0,0,0,0,5970,3652,8564,18186
3,125,3,0,1,0,1,1,0,6,2,10,0,11938,0,1819,8167,0,9439,31363
0,79,2,3000,1,0,0,0,1,4,2,6,0,3683,0,0,0,2086,3159,8928
4,53,4,0,1,1,0,1,0,3,1,8,9,6768,2697,590,0,0,2559,12614
3,233,1,0,1,1,0,1,0,15,6,12,8,38590,3599,3396,0,0,12051,57636
2,120,8,3000,1,1,0,1,0,6,2,12,10,24602,5925,1768,0,0,9639,41934
3,221,1,0,1,1,0,1,0,14,4,12,8,32944,3662,2747,0,0,11498,50851
1,122,4,3000,1,1,0,1,0,10,3,11,10,22084,7030,1117,0,0,9565,39796
1,112,3,3000,1,1,1,1,1,5,2,10,10,10160,6240,1137,7020,1464,8203,34224
4,34,3,0,1,1,0,1,0,2,1,4,8,1613,2317,301,0,0,3562,7793
1,70,1,2000,0,1,0,0,1,6,1,0,8,0,3028,0,0,2091,2966,8085
1,123,4,2000,1,1,1,1,1,11,3,11,10,19606,8221,1212,6776,2028,7895,45738
2,67,4,1000,1,1,1,1,1,3,1,8,8,7694,3634,929,1245,1605,3995,19102
2,163,7,0,1,1,0,1,0,8,3,12,10,38518,11614,1467,0,0,12134,63733
2,183,6,0,1,1,0,1,0,16,3,12,10,47238,10983,1710,0,0,10675,70606
1,177,2,5000,1,1,1,1,1,16,4,10,10,13135,9343,1958,13289,3055,10450,51230
1,71,1,1000,1,1,1,1,1,5,1,6,8,3122,4252,720,1130,1473,3399,14096
2,36,7,0,1,1,0,1,0,2,1,5,7,5761,2449,507,0,0,5113,13830
1,47,3,0,1,1,0,0,0,3,1,3,7,1217,2893,0,0,0,3468,7578
4,56,2,0,1,1,0,1,0,3,1,7,9,3754,2517,748,0,0,2023,9042
3,128,2,0,1,0,1,1,0,9,2,10,0,10413,0,1906,8974,0,8672,29965
0,100,1,1000,1,0,0,0,1,10,2,10,0,7938,0,0,0,1467,7014,16419
4,79,4,0,1,1,0,1,0,4,2,8,9,10677,3379,682,0,0,3767,18505
0,174,2,5000,1,0,0,0,1,12,3,10,0,15494,0,0,0,2451,11359,29304
0,114,2,20000,1,1,1,1,1,8,2,10,6,9569,1748,1518,6860,3681,6482,29858
3,196,3,0,1,0,1,1,0,9,5,10,0,17207,0,2899,9065,0,13170,42341
4,93,3,0,1,1,0,1,0,8,1,7,9,6438,4877,978,0,0,6648,18941
3,274,3,0,1,1,1,1,0,24,7,12,8,42353,4531,3279,18537,0,15306,84006
2,71,6,7000,1,1,1,1,1,5,1,8,8,11370,2835,816,721,2961,4121,22824
2,192,7,1000,1,1,1,1,1,16,4,12,10,42587,12101,1652,8077,1630,13673,79720
3,126,2,0,1,0,0,1,0,7,2,10,0,10494,0,1886,0,0,8712,21092
4,37,4,0,1,1,0,1,0,2,1,5,8,4771,3098,344,0,0,3145,11358
1,135,1,1000,1,1,1,1,1,7,3,10,10,11555,7884,1784,7049,2151,7289,37712
1,130,4,0,1,1,1,1,0,11,2,11,10,19770,6431,1325,5556,0,8802,41884
4,100,3,0,1,1,0,1,0,5,2,11,11,11193,6911,1240,0,0,8970,28314
2,200,4,0,1,1,0,1,0,16,4,13,10,44729,12020,2829,0,0,12002,71580
4,77,4,0,1,1,1,1,0,7,1,8,9,10444,4451,1112,1095,0,4244,21346
0,120,4,0,1,0,1,0,0,7,3,11,0,19097,0,0,6623,0,7591,33311
1,131,4,2000,1,1,1,1,1,6,2,11,10,15555,7986,1263,9598,1519,9006,44927
2,159,7,10000,1,1,1,1,0,13,3,12,10,34615,10881,2259,7687,0,12111,67553
2,78,5,3000,1,1,1,1,1,5,1,8,8,9728,4043,1070,1310,1565,4006,21722
0,117,4,0,0,0,1,0,0,6,3,0,0,0,0,0,5352,0,6129,11481
0,228,4,1000,1,0,0,1,0,16,4,13,0,50684,0,2133,0,0,10781,63598
4,72,5,0,1,1,0,1,0,4,1,8,9,9519,4770,641,0,0,2648,17578
0,86,2,1000,1,1,0,1,1,5,2,6,4,3322,989,1069,0,1731,5075,12186
1,130,4,0,0,1,1,0,0,11,2,0,10,0,7696,0,9052,0,8279,25027
0,122,2,7000,1,0,1,1,1,11,2,10,0,9639,0,1541,8354,2841,7060,29435
1,166,2,0,1,1,1,0,0,9,4,10,10,13314,6906,0,6924,0,10289,37433
0,107,1,20000,1,0,1,0,1,6,3,10,0,8927,0,0,5190,3630,7792,25539
3,65,3,0,1,1,1,1,0,3,1,6,6,2667,1145,763,1188,0,5486,11249
3,262,1,0,1,0,1,1,0,23,6,12,0,38026,0,3705,12136,0,15343,69210
1,60,4,0,1,1,0,0,0,4,1,7,8,6381,3050,0,0,0,3196,12627
3,193,1,0,1,0,1,1,0,19,3,10,0,16947,0,1692,9329,0,12223,40191
0,120,2,10000,0,0,0,1,1,6,2,0,0,0,0,988,0,4401,7113,12502
3,50,1,0,1,1,1,1,0,4,1,6,6,2194,888,647,837,0,3535,8101
4,77,3,0,1,1,1,1,0,7,1,7,9,5551,5239,1034,1257,0,3095,16176
3,122,1,0,1,0,1,1,0,9,3,10,0,10586,0,1466,6710,0,10518,29280
0,173,3,0,1,0,0,0,0,11,4,10,0,14097,0,0,0,0,10454,24551
0,136,2,5000,1,0,0,1,1,8,2,10,0,13424,0,1377,0,2489,8186,25476
4,56,2,0,1,1,0,1,0,3,1,7,9,3849,3158,450,0,0,4306,11763
4,36,5,0,1,1,1,1,0,3,1,5,8,4797,2567,320,433,0,2419,10536
3,91,3,0,1,1,0,1,0,9,1,6,6,3741,1624,1324,0,0,8217,14906
1,186,2,0,1,1,0,0,0,13,4,10,10,15698,11045,0,0,0,13282,40025
0,190,4,0,1,0,0,1,0,17,5,11,0,26284,0,2038,0,0,13338,41660
2,179,6,15000,1,1,0,1,1,16,5,12,10,33365,9258,2299,0,4300,15263,64485
1,40,2,0,1,1,0,1,0,2,1,3,7,1299,2697,404,0,0,3355,7755
4,31,2,0,1,1,0,1,0,2,1,4,8,1842,1881,296,0,0,3345,7364
1,39,3,0,1,1,0,0,0,2,1,3,7,1150,2550,0,0,0,4428,8128
3,195,1,0,1,0,0,1,0,11,4,10,0,19176,0,2580,0,0,11356,33112
4,87,4,0,1,1,0,1,0,5,1,8,9,12131,4945,1060,0,0,7280,25416
1,179,1,0,1,1,1,1,0,16,5,10,10,15713,11041,2020,12688,0,14694,56156
1,42,2,0,1,1,0,1,0,2,1,3,7,1207,2338,458,0,0,4123,8126
2,83,8,3000,1,1,0,1,0,7,1,8,8,14744,5427,858,0,0,8338,29367
1,129,2,20000,1,1,0,1,1,6,3,10,10,12244,8213,1302,0,4261,7201,33221
4,20,3,0,1,1,1,1,0,2,1,4,8,1119,1834,161,220,0,3385,6719
1,19,4,5000,1,1,0,1,1,2,1,4,7,1469,1075,240,0,2700,2292,7776
2,195,8,7000,1,1,0,1,1,13,4,12,10,38300,9401,2718,0,2699,13213,66331
1,79,4,7000,1,1,1,1,1,5,2,7,8,9976,5170,877,1223,2705,1868,21819
0,242,3,10000,0,0,1,0,1,24,4,0,0,0,0,0,11613,4684,13853,30150
0,65,3,0,1,0,0,0,0,3,1,6,0,2952,0,0,0,0,3579,6531
4,33,5,0,1,1,0,1,0,2,1,5,8,4673,2469,371,0,0,2376,9889
3,238,2,0,1,1,0,1,0,23,7,12,8,34435,3311,3184,0,0,15239,56169
3,300,2,0,1,0,1,1,0,25,8,12,0,42032,0,3215,20731,0,11842,77820
1,159,2,1000,1,1,1,0,1,7,3,10,10,12060,7138,0,10314,1603,11336,42451
0,151,3,10000,1,0,0,0,1,10,3,10,0,11762,0,0,0,4785,9729,26276
4,37,2,0,1,1,0,1,0,3,1,4,8,2094,2470,378,0,0,2353,7295
3,64,1,0,1,0,0,1,0,4,1,6,0,3070,0,757,0,0,4343,8170
2,41,4,0,1,1,0,1,0,2,1,5,7,5192,2202,330,0,0,4406,12130
0,179,4,1000,1,1,1,1,1,13,5,11,6,27166,2377,2603,8979,1665,12410,55200
0,143,4,2000,1,0,0,1,1,8,4,11,0,22503,0,1364,0,1548,8417,33832
3,51,1,0,1,1,1,1,0,2,1,6,6,2802,807,558,728,0,5164,10059
2,181,6,7000,1,1,1,1,1,15,3,12,10,40664,10465,2622,8340,2446,14041,78578
2,167,8,10000,1,1,0,1,1,9,4,12,10,35948,8984,2227,0,3715,10468,61342
3,121,1,0,1,1,1,1,0,6,3,10,8,9211,2213,1136,9115,0,8845,30520
3,286,3,0,1,0,1,1,0,15,6,12,0,41035,0,3158,11715,0,11865,67773
4,28,4,0,1,1,0,1,0,2,1,5,8,2949,1720,386,0,0,1862,6917
3,212,2,0,1,0,1,1,0,17,5,12,0,33788,0,2392,15107,0,12193,63480
3,238,1,0,1,0,0,1,0,15,4,12,0,36200,0,2837,0,0,12039,51076
1,79,3,15000,1,1,0,1,1,4,2,6,8,3598,4455,774,0,4424,3375,16626
1,172,4,10000,1,1,1,1,1,10,3,11,10,26951,11853,1528,10726,3761,12574,67393
4,65,2,0,1,1,0,1,0,4,1,7,9,4616,3842,548,0,0,3462,12468
1,173,3,10000,1,1,0,1,0,12,5,10,10,13358,9821,2452,0,0,12064,37695
1,166,4,0,1,1,0,0,0,8,5,11,10,20412,10827,0,0,0,12840,44079
3,211,2,0,1,1,1,1,0,21,4,12,8,29359,3717,2032,13042,0,14802,62952
4,52,3,0,1,1,0,1,0,3,1,7,9,4137,2879,458,0,0,2972,10446
2,199,7,0,1,1,0,1,0,9,3,12,10,53175,12891,2008,0,0,13933,82007
0,62,1,3000,1,1,0,0,1,5,1,6,4,3317,482,0,0,1971,3904,9674
2,131,5,7000,1,1,1,1,1,6,2,12,10,22596,7331,1794,6776,3076,9633,51206
2,178,6,10000,1,1,1,1,0,13,3,12,10,39273,8683,2583,12939,0,14830,78308
4,48,5,0,1,1,1,1,0,4,1,5,8,5966,2570,419,874,0,2396,12225
0,112,2,20000,0,1,1,0,1,6,1,0,6,0,1725,0,8926,4218,9146,24015
1,161,4,7000,1,1,0,1,1,16,3,11,10,23350,6308,2063,0,3477,8654,43852
4,34,4,0,1,1,1,1,0,2,1,5,8,4352,2406,365,616,0,3258,10997
1,154,2,20000,1,1,1,1,1,8,3,10,10,10750,10720,2034,6967,4732,11835,47038
4,95,3,0,1,1,0,1,0,8,2,7,9,7072,6538,1304,0,0,6702,21616
3,54,3,0,1,0,0,1,0,4,1,6,0,2586,0,672,0,0,4175,7433
1,64,3,0,1,1,1,1,0,5,1,6,8,3090,3019,810,731,0,4654,12304
0,197,2,3000,1,0,1,1,1,13,5,10,0,14266,0,2313,11710,1619,9303,39211
4,49,2,0,1,1,1,1,0,2,1,4,8,2799,2261,674,757,0,1996,8487
1,166,2,0,1,1,0,1,0,8,3,10,10,15593,10675,2296,0,0,10694,39258
3,269,2,0,1,1,1,1,0,13,4,12,8,37675,4590,2439,17458,0,13369,75531
2,93,5,10000,1,1,0,1,1,5,1,8,8,11921,5971,1159,0,4646,6968,30665
3,279,3,0,1,0,1,1,0,14,7,12,0,46115,0,3823,22261,0,12385,84584
3,294,2,0,1,1,0,1,0,29,7,12,8,44996,4180,4216,0,0,15270,68662
3,184,3,0,1,0,1,1,0,15,3,10,0,14861,0,1779,10705,0,14058,41403
4,91,4,0,1,1,0,1,0,8,1,8,9,10531,4796,1036,0,0,5365,21728
1,39,2,0,1,1,0,1,0,2,1,3,7,1104,2717,458,0,0,4041,8320
0,173,2,0,1,1,1,0,0,17,3,10,6,15254,1923,0,8274,0,12191,37642
2,44,6,0,1,1,0,1,0,2,1,5,7,7581,2273,395,0,0,3462,13711
3,124,3,0,1,1,0,1,0,12,4,10,8,9753,2377,1791,0,0,8833,22754
4,76,3,0,1,1,0,1,0,6,1,7,9,5608,4924,975,0,0,2252,13759
