event_type,expected_participants,duration_hours,prize_pool,refreshments_needed,stationary_needed,goodies_needed,physical_certificate,trophies_needed,volunteers_needed,rooms_needed,refreshment_item_count,stationery_item_count,expense_refreshments,expense_stationery,expense_certificates,expense_goodies,expense_trophies,expense_other,total_expense
4,76,4,0,1,1,0,1,0,4,1,1,8,4419,2223,1165,0,0,7646,15453
0,67,1,7000,1,1,0,1,1,3,1,4,7,4194,753,675,0,3258,5466,14346
2,130,6,15000,1,1,1,1,1,5,2,1,5,11407,1770,1502,2609,2128,6721,26137
4,86,4,0,1,1,0,0,0,5,1,2,5,1330,1053,0,0,0,7524,9907
4,89,3,0,1,1,1,1,0,4,2,1,8,641,1715,1104,7309,0,5741,16510
1,94,1,5000,1,1,1,1,0,4,3,1,8,1150,3544,1366,6452,0,5739,18251
3,282,3,0,1,0,0,1,0,11,5,1,0,482,0,2763,0,0,4391,7636
1,178,1,7000,1,1,1,1,1,11,3,4,3,11679,2538,2306,13265,4392,7378,41558
3,173,2,0,1,1,1,1,0,7,3,4,1,6466,100,1578,12589,0,9871,30604
3,154,3,0,1,1,1,0,0,11,3,3,6,2960,1340,0,8472,0,6939,19711
3,118,1,0,1,1,0,1,0,4,2,3,1,5035,272,1066,0,0,7297,13670
0,70,3,0,1,0,1,1,0,4,2,2,0,1234,0,1010,1083,0,7557,10884
2,184,6,1000,1,1,0,1,1,12,3,4,3,16093,303,2111,0,2521,4961,25989
3,268,3,0,1,1,1,1,0,16,7,4,6,5151,13359,3736,4930,0,12538,39714
1,57,1,0,1,1,0,1,0,3,1,3,2,1333,290,974,0,0,7184,9781
1,171,4,7000,1,1,1,0,1,13,4,6,5,17574,990,0,2683,2207,4540,27994
4,88,3,0,1,1,1,1,0,6,1,4,7,4009,1596,834,1753,0,12077,20269
0,77,2,3000,1,0,0,1,1,7,1,6,0,4894,0,1261,0,3652,6747,16554
3,53,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5707,5707
1,35,3,2000,1,1,0,1,1,2,1,5,1,2305,216,426,0,1566,6494,11007
1,142,3,0,0,1,0,0,0,5,2,0,6,0,2139,0,0,0,8163,10302
0,194,1,3000,1,0,0,1,1,16,5,5,0,9502,0,2111,0,1973,7671,21257
3,150,1,0,1,1,1,1,0,7,3,6,7,9968,1874,2254,12091,0,9856,36043
0,237,4,10000,1,1,1,1,1,12,6,6,5,33131,1276,3683,14900,4974,4974,62938
2,72,6,0,1,0,0,0,0,6,1,3,0,3226,0,0,0,0,5439,8665
1,138,2,0,1,0,0,0,0,5,3,2,0,2504,0,0,0,0,6173,8677
4,66,2,0,1,1,0,0,0,3,1,3,3,2818,328,0,0,0,6145,9291
2,52,5,0,0,1,0,0,0,2,1,0,5,0,696,0,0,0,7347,8043
2,31,7,0,0,1,0,1,0,2,1,0,5,0,742,530,0,0,6248,7520
1,37,4,0,1,1,0,1,0,2,1,3,2,1223,86,524,0,0,4958,6791
2,112,4,0,1,0,1,1,0,5,3,4,0,6053,0,1288,7313,0,7439,22093
2,126,8,0,1,1,1,1,0,7,2,6,6,5348,2221,1427,2238,0,8533,19767
0,153,3,0,1,0,0,1,0,10,3,6,0,11759,0,1928,0,0,8251,21938
4,44,2,0,0,0,0,1,0,4,1,0,0,0,0,647,0,0,9006,9653
4,80,3,0,0,1,0,1,0,5,1,0,2,0,270,868,0,0,11640,12778
2,184,5,0,1,1,1,0,0,12,4,2,8,1727,3083,0,11990,0,11980,28780
4,79,2,0,1,0,1,1,0,3,1,1,0,530,0,1088,4137,0,8072,13827
3,241,3,0,1,0,1,1,0,21,7,4,0,11879,0,3272,5181,0,5888,26220
4,46,3,0,1,1,1,0,0,3,1,6,7,3834,1250,0,2533,0,6869,14486
0,163,2,0,1,1,0,0,0,8,4,1,6,3211,8961,0,0,0,9205,21377
4,82,2,0,1,0,0,1,0,3,2,5,0,6176,0,1229,0,0,9367,16772
2,127,7,2000,1,1,0,1,1,6,2,2,2,13672,453,1563,0,4122,13153,32963
2,188,6,10000,1,0,1,1,1,17,4,3,0,11050,0,1826,12469,3680,3890,32915
2,44,6,0,1,0,0,1,0,2,1,2,0,7492,0,630,0,0,4573,12695
4,59,5,0,1,1,1,1,0,4,1,4,1,7212,2883,852,3369,0,6934,21250
0,123,2,5000,1,1,1,1,0,11,3,3,5,3830,563,1460,2059,0,11330,19242
1,155,2,0,1,0,1,1,0,9,4,6,0,9144,0,1760,8839,0,7217,26960
1,86,2,0,1,1,1,0,0,4,1,1,3,1137,552,0,6407,0,8319,16415
1,181,3,0,1,1,1,1,0,10,3,3,2,4075,480,2652,14345,0,9406,30958
4,37,3,0,0,0,0,1,0,2,1,0,0,0,0,622,0,0,7282,7904
1,106,2,7000,1,1,0,0,0,5,2,2,7,285,3897,0,0,0,13946,18128
0,225,3,15000,1,0,1,0,1,20,4,5,0,18160,0,0,16722,1454,6690,43026
0,243,3,0,0,1,1,1,0,12,5,0,6,0,2071,3558,3386,0,4189,13204
1,144,3,20000,0,0,0,1,1,9,3,0,0,0,0,2044,0,1535,7712,11291
2,70,6,2000,1,0,1,1,1,3,1,4,0,14889,0,839,3382,2272,12755,34137
4,73,5,0,1,0,0,1,0,2,1,4,0,11309,0,724,0,0,2754,14787
1,62,2,0,1,1,0,0,0,3,1,4,4,2208,541,0,0,0,8036,10785
4,37,3,0,1,0,0,0,0,2,1,5,0,1977,0,0,0,0,10384,12361
1,122,3,10000,1,0,0,1,0,4,2,6,0,7308,0,1859,0,0,12336,21503
2,65,8,0,1,0,1,1,0,2,1,5,0,14532,0,728,1103,0,5462,21825
2,95,4,0,1,1,0,1,0,4,2,4,7,9942,1836,966,0,0,8215,20959
1,200,4,1000,1,1,0,0,1,18,6,4,3,12589,1152,0,0,1652,7065,22458
2,93,5,5000,1,0,1,1,1,6,2,2,0,9316,0,1057,1500,1614,5052,18539
4,61,2,0,1,1,1,1,0,3,1,3,6,1659,809,876,1590,0,7494,12428
4,80,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7891,7891
1,190,1,7000,0,0,0,0,1,11,3,0,0,0,0,0,0,2300,9113,11413
3,76,2,0,1,0,1,1,0,3,1,2,0,1766,0,989,1211,0,4142,8108
2,42,7,5000,0,1,1,1,0,2,1,0,8,0,3448,544,1414,0,7833,13239
1,69,2,0,1,1,1,1,0,3,1,3,7,2470,2212,683,5363,0,4272,15000
0,129,2,3000,1,0,1,1,1,8,2,5,0,8411,0,1435,2902,2988,5905,21641
0,219,1,15000,1,1,1,1,1,16,4,4,1,5352,182,3339,15143,4550,11404,39970
1,50,4,2000,1,0,1,1,1,4,1,2,0,3124,0,559,1088,1515,9355,15641
1,199,3,2000,1,0,0,0,0,7,6,2,0,5053,0,0,0,0,6305,11358
2,155,4,0,1,0,0,1,0,8,3,3,0,5243,0,1433,0,0,9947,16623
4,68,5,0,1,0,0,1,0,5,1,5,0,6608,0,836,0,0,5574,13018
2,112,7,0,0,1,0,1,0,5,2,0,4,0,997,1556,0,0,5819,8372
0,235,2,1000,0,1,0,1,1,13,4,0,1,0,95,3505,0,3685,6096,13381
4,47,3,0,1,1,0,0,0,3,1,1,1,603,137,0,0,0,5902,6642
2,176,7,0,1,1,1,1,0,17,3,4,5,27687,1606,2353,2569,0,7538,41753
4,52,5,0,1,0,1,1,0,5,1,5,0,2973,0,867,4026,0,4331,12197
2,81,6,0,1,1,0,0,0,4,1,3,4,20070,4578,0,0,0,7000,31648
3,282,1,0,1,0,1,1,0,11,6,1,0,1750,0,4127,5444,0,11343,22664
3,74,3,0,1,1,1,0,0,4,1,6,2,6469,76,0,5148,0,8490,20183
1,106,2,0,1,0,0,1,0,5,2,5,0,5411,0,1539,0,0,9578,16528
1,155,3,2000,1,0,1,1,1,8,2,5,0,9643,0,1528,9516,2287,4092,27066
1,144,2,0,1,1,0,1,0,9,3,4,3,4839,231,1331,0,0,7891,14292
2,199,5,15000,1,1,0,1,1,9,3,1,1,11816,398,2398,0,2433,9516,26561
4,38,2,0,1,1,1,0,0,3,1,1,2,407,172,0,3133,0,10165,13877
1,199,3,7000,1,1,1,0,0,15,4,3,1,8338,159,0,14810,0,8582,31889
2,104,7,0,1,0,1,0,0,6,2,5,0,17638,0,0,5872,0,8065,31575
0,241,3,0,1,1,0,1,0,21,5,5,7,17446,4118,2496,0,0,10923,34983
2,117,8,0,1,1,0,1,0,10,2,2,3,7122,944,1574,0,0,5201,14841
1,79,4,3000,1,1,0,0,1,3,2,4,6,7778,1712,0,0,2474,6647,18611
3,205,1,0,0,1,1,1,0,8,5,0,3,0,1339,3014,3463,0,7810,15626
2,158,5,15000,1,1,0,1,1,15,4,4,7,10620,1417,1618,0,1567,6553,21775
2,186,7,0,1,0,0,1,0,9,5,6,0,19145,0,2722,0,0,14690,36557
3,95,1,0,0,1,0,1,0,4,1,0,7,0,2057,1269,0,0,5189,8515
4,30,2,0,1,0,0,1,0,2,1,3,0,1524,0,536,0,0,10420,12480
3,105,3,0,1,0,0,0,0,9,3,6,0,7550,0,0,0,0,6198,13748
3,244,3,0,1,1,0,1,0,14,5,6,7,19111,3571,2848,0,0,6562,32092
2,50,4,15000,1,1,0,1,0,2,1,2,7,3925,1156,584,0,0,9163,14828
0,58,1,10000,1,1,1,0,1,4,1,4,8,2897,1348,0,3205,3758,2280,13488
4,80,4,0,1,1,1,0,0,4,1,2,7,6526,1337,0,1820,0,7160,16843
3,272,1,0,0,0,0,1,0,16,4,0,0,0,0,2509,0,0,7116,9625
4,38,4,0,1,1,0,1,0,2,1,1,1,2583,184,557,0,0,8872,12196
2,191,7,7000,0,1,1,0,0,11,4,0,6,0,1195,0,3507,0,8884,13586
2,102,6,0,0,0,0,1,0,8,2,0,0,0,0,883,0,0,6785,7668
1,127,1,0,1,1,1,1,0,7,3,2,6,2259,772,1810,7176,0,5002,17019
2,35,8,3000,1,0,0,0,1,2,1,6,0,8996,0,0,0,2036,13092,24124
1,37,1,7000,1,0,1,1,0,2,1,1,0,270,0,729,2844,0,5806,9649
2,134,7,0,1,0,0,1,0,6,3,4,0,8916,0,2109,0,0,4386,15411
1,16,4,7000,1,1,0,0,1,2,1,3,8,1791,1041,0,0,2272,7611,12715
1,146,1,0,0,1,1,1,0,7,3,0,3,0,278,1530,9614,0,6330,17752
0,191,1,20000,1,0,0,1,1,8,4,1,0,1850,0,2049,0,1497,9439,14835
0,169,3,5000,1,0,1,1,1,8,5,6,0,7383,0,1613,3926,2306,6686,21914
4,34,5,0,1,1,1,1,0,2,1,2,2,2348,357,530,1309,0,3774,8318
1,165,4,0,1,1,0,1,0,13,5,6,2,16237,221,1491,0,0,7677,25626
2,188,7,20000,1,0,0,1,1,11,3,3,0,17865,0,1667,0,1619,8846,29997
3,213,2,0,1,0,0,1,0,16,3,1,0,1150,0,2796,0,0,11989,15935
0,121,4,1000,1,1,1,1,1,4,2,2,4,10137,428,1146,8553,4444,7792,32500
1,156,3,0,1,1,0,0,0,8,5,5,5,5504,1873,0,0,0,6271,13648
4,96,2,0,1,0,0,1,0,6,1,1,0,203,0,987,0,0,6701,7891
4,47,5,0,1,1,0,0,0,2,1,4,1,6405,154,0,0,0,8143,14702
4,82,3,0,1,1,1,0,0,3,1,1,5,178,953,0,1865,0,7443,10439
4,89,2,0,0,1,0,0,0,3,2,0,1,0,442,0,0,0,4914,5356
4,72,5,0,1,1,0,0,0,2,1,6,7,5754,1151,0,0,0,6747,13652
0,140,3,0,1,1,1,0,0,11,2,6,2,13659,6576,0,3146,0,11402,34783
3,252,2,0,1,1,1,1,0,25,4,6,5,8592,2119,2524,12373,0,10938,36546
0,22,1,0,1,0,1,0,0,2,1,6,0,1458,0,0,2211,0,6947,10616
4,67,5,0,1,1,0,0,0,3,1,6,4,7320,995,0,0,0,6130,14445
2,93,5,5000,1,1,0,0,1,3,1,5,2,14846,148,0,0,1765,9965,26724
2,73,4,15000,1,1,0,0,1,6,1,6,7,4333,4957,0,0,1472,7880,18642
3,113,2,0,1,0,0,0,0,11,2,5,0,4268,0,0,0,0,5496,9764
4,84,4,0,1,1,0,1,0,4,1,4,2,9268,614,1240,0,0,5264,16386
4,69,3,0,1,1,0,1,0,5,1,5,7,4008,2959,932,0,0,5368,13267
2,76,7,0,1,0,0,0,0,3,2,3,0,6659,0,0,0,0,6912,13571
3,241,3,0,1,1,0,0,0,11,4,3,3,6564,2018,0,0,0,6892,15474
1,169,1,2000,1,0,1,1,0,16,3,5,0,6928,0,2011,8160,0,13624,30723
3,77,2,0,1,0,1,0,0,5,1,6,0,7236,0,0,1532,0,7353,16121
3,268,1,0,1,0,1,0,0,10,5,4,0,10300,0,0,14977,0,8266,33543
0,57,1,2000,1,0,0,1,1,2,1,5,0,1549,0,873,0,1934,6947,11303
2,35,4,0,1,1,1,1,0,2,1,2,5,3846,1379,624,3362,0,12517,21728
0,96,4,20000,1,0,0,0,1,4,3,3,0,9271,0,0,0,3045,3963,16279
4,47,2,0,1,0,0,0,0,2,1,5,0,3500,0,0,0,0,11479,14979
2,55,6,0,1,1,0,1,0,2,1,5,5,9037,772,686,0,0,8475,18970
1,112,2,1000,0,1,0,0,1,4,2,0,6,0,2126,0,0,4472,12693,19291
0,172,4,0,1,1,0,1,0,8,5,2,2,4221,377,2735,0,0,7568,14901
4,72,2,0,1,0,0,1,0,3,2,4,0,4909,0,789,0,0,2644,8342
1,133,1,5000,1,1,1,1,1,9,2,3,4,7700,6473,1780,2864,1987,11171,31975
2,145,5,20000,1,1,1,1,1,7,3,1,7,11743,4550,2177,8464,4872,9977,41783
3,273,1,0,1,0,1,1,0,12,8,1,0,320,0,3290,12740,0,2786,19136
2,38,4,3000,1,0,0,0,0,3,1,4,0,3114,0,0,0,0,5143,8257
1,187,2,0,1,1,0,1,0,9,5,6,5,9305,786,2727,0,0,5895,18713
0,75,3,15000,0,1,0,1,1,4,1,0,5,0,3832,1097,0,3597,5223,13749
1,200,1,0,1,1,0,1,0,11,5,2,3,3988,6220,3023,0,0,6085,19316
2,198,4,0,1,0,1,1,0,10,5,3,0,3933,0,1844,3003,0,12066,20846
2,125,5,3000,1,0,1,1,1,8,2,3,0,3234,0,2042,10080,4353,14737,34446
4,20,5,0,1,0,1,1,0,2,1,3,0,1844,0,360,1070,0,5679,8953
4,68,3,0,1,0,0,1,0,6,1,2,0,234,0,1081,0,0,7522,8837
0,157,3,10000,1,0,1,0,1,7,4,1,0,329,0,0,1941,1934,16195,20399
3,127,3,0,1,1,1,0,0,11,3,6,1,6203,344,0,2974,0,6151,15672
3,266,1,0,1,1,0,1,0,10,4,6,8,9522,3196,4023,0,0,5138,21879
1,75,3,15000,1,1,0,1,1,3,2,3,5,3344,989,1278,0,1776,4631,12018
4,90,5,0,1,1,0,1,0,6,2,1,5,853,847,854,0,0,6977,9531
2,39,6,5000,1,1,0,1,1,2,1,6,8,4482,1441,545,0,2078,5337,13883
4,35,3,0,1,1,0,1,0,2,1,1,5,145,1312,446,0,0,4887,6790
3,156,3,0,0,1,1,1,0,9,2,0,5,0,4951,2221,3069,0,8512,18753
4,100,3,0,1,0,0,1,0,4,2,1,0,201,0,1380,0,0,6031,7612
0,133,2,5000,1,0,0,0,1,5,4,5,0,8968,0,0,0,2354,7187,18509
4,91,2,0,1,0,0,0,0,4,1,1,0,2539,0,0,0,0,9061,11600
1,137,1,3000,1,1,0,1,1,6,2,4,8,7059,2411,1243,0,2110,6166,18989
1,130,4,1000,0,1,0,1,1,10,2,0,1,0,57,1470,0,2167,9672,13366
4,55,5,0,1,1,1,0,0,3,1,4,2,6852,312,0,4065,0,9087,20316
0,29,4,20000,1,1,0,1,1,2,1,6,7,3940,902,380,0,1977,6910,14109
1,79,1,0,0,1,0,1,0,3,2,0,5,0,3301,1187,0,0,5386,9874
4,64,2,0,1,1,1,1,0,3,1,2,7,627,1767,897,1117,0,5561,9969
1,24,1,0,1,1,0,1,0,2,1,3,1,935,263,432,0,0,4452,6082
3,99,1,0,1,1,0,1,0,9,2,2,3,1393,447,1493,0,0,5217,8550
1,177,4,15000,1,0,0,1,1,7,3,1,0,13022,0,1582,0,3216,7429,25249
3,102,3,0,1,0,0,1,0,6,2,1,0,852,0,954,0,0,14055,15861
0,161,4,2000,1,0,1,0,0,7,3,2,0,14397,0,0,10075,0,7430,31902
1,124,2,1000,1,0,0,1,1,5,2,4,0,5666,0,1562,0,3834,9777,20839
0,206,2,0,1,1,1,1,0,10,5,6,8,12439,2502,2510,12874,0,11152,41477
1,133,2,3000,1,1,0,0,1,11,3,1,2,3498,276,0,0,3264,12807,19845
1,191,4,0,1,1,0,1,0,17,4,3,5,20830,1156,2551,0,0,8926,33463
1,195,1,0,1,1,1,0,0,10,3,6,3,13549,1522,0,13121,0,7888,36080
2,183,4,7000,1,1,1,1,1,11,3,3,2,9382,139,2708,13495,2229,10973,38926
1,167,3,0,1,0,0,1,0,15,3,5,0,3606,0,1549,0,0,9464,14619
1,107,3,7000,1,1,0,0,1,8,1,6,5,6800,1384,0,0,1873,10545,20602
0,162,1,0,1,1,1,0,0,6,3,5,8,6707,1678,0,12124,0,5129,25638
4,88,3,0,1,0,0,1,0,4,2,1,0,3016,0,1132,0,0,5018,9166
0,72,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4845,4845
4,87,4,0,1,1,0,1,0,4,1,6,1,9238,7,881,0,0,4171,14297
3,195,2,0,0,1,1,1,0,10,3,0,4,0,350,1847,15235,0,5741,23173
4,85,5,0,1,1,1,0,0,6,1,5,5,9609,2575,0,1520,0,8164,21868
2,151,6,0,1,0,1,1,0,10,3,5,0,7851,0,1545,7745,0,4073,21214
3,79,3,0,1,1,0,1,0,5,2,3,4,425,413,710,0,0,9138,10686
3,281,1,0,1,1,0,1,0,11,6,3,6,10411,1037,3677,0,0,13669,28794
2,105,4,0,0,1,0,1,0,8,2,0,6,0,1565,1427,0,0,8275,11267
3,220,2,0,1,1,1,1,0,11,4,3,2,5202,1258,3107,2661,0,13377,25605
4,72,2,0,1,0,0,0,0,3,1,6,0,2447,0,0,0,0,5940,8387
3,170,1,0,1,0,0,1,0,17,3,1,0,2228,0,1564,0,0,10165,13957
0,83,4,7000,1,1,0,0,1,6,1,2,6,1342,1439,0,0,4200,2960,9941
1,142,3,0,1,1,1,1,0,10,2,6,6,13306,1339,2228,10320,0,10009,37202
0,99,3,5000,1,1,0,1,1,3,1,5,5,2295,3787,980,0,1803,11538,20403
0,105,4,0,1,1,1,1,0,6,2,5,1,5269,675,1329,2352,0,11780,21405
2,92,7,5000,0,0,0,0,1,7,2,0,0,0,0,0,0,4076,5425,9501
4,38,5,0,1,1,1,1,0,3,1,2,5,3836,890,656,2807,0,6481,14670
3,152,3,0,1,1,1,1,0,15,4,6,3,19210,1104,1814,11208,0,8409,41745
0,217,2,0,1,0,1,1,0,14,4,5,0,8168,0,3324,9805,0,11357,32654
4,88,3,0,1,1,0,1,0,5,1,4,5,3999,5081,1040,0,0,7011,17131
2,116,5,7000,0,0,1,1,1,9,3,0,0,0,0,1369,1574,2602,6604,12149
2,76,6,1000,1,0,0,1,1,3,1,6,0,17187,0,1348,0,3817,7162,29514
2,92,7,0,1,1,0,1,0,3,2,6,3,18066,5022,1088,0,0,3256,27432
3,105,2,0,1,0,0,0,0,8,1,4,0,4200,0,0,0,0,9011,13211
3,223,1,0,1,1,1,1,0,10,3,4,3,11218,762,3052,11432,0,9686,36150
1,36,2,3000,1,0,0,1,1,2,1,3,0,1189,0,519,0,1587,7880,11175
3,69,1,0,1,0,1,1,0,3,1,2,0,1689,0,920,3764,0,8473,14846
1,128,2,0,1,0,1,0,0,8,2,2,0,3055,0,0,6700,0,11841,21596
1,169,2,2000,1,1,0,0,1,8,4,2,1,624,96,0,0,2158,8704,11582
0,70,1,2000,1,1,0,1,1,4,1,4,4,2716,1591,914,0,3917,8705,17843
3,170,3,0,1,0,0,0,0,17,4,1,0,6774,0,0,0,0,8238,15012
1,21,4,7000,1,1,0,1,1,2,1,1,3,1038,275,305,0,1748,6279,9645
3,241,3,0,0,1,0,1,0,17,5,0,2,0,365,2485,0,0,4688,7538
0,186,4,1000,1,1,1,1,0,8,6,3,5,12753,7697,1965,13990,0,12476,48881
1,107,1,0,1,0,1,1,0,5,1,5,0,6553,0,1123,8436,0,7429,23541
0,65,3,0,0,1,0,1,0,5,2,0,6,0,1042,955,0,0,5754,7751
3,155,1,0,0,1,0,1,0,11,3,0,2,0,333,2379,0,0,8990,11702
0,42,2,20000,1,1,0,1,1,2,1,2,5,1219,2415,660,0,1565,8954,14813
1,163,2,0,1,1,0,0,0,6,3,6,8,12460,4577,0,0,0,6258,23295
3,236,2,0,1,1,0,1,0,14,5,4,8,13470,1223,2298,0,0,5061,22052
1,55,2,0,1,0,1,1,0,2,1,2,0,1234,0,842,4304,0,6670,13050
2,199,4,5000,1,1,0,0,1,12,6,6,2,13745,4977,0,0,5716,10636,35074
3,233,2,0,1,1,0,1,0,16,5,1,6,1575,2916,3381,0,0,3550,11422
2,94,4,10000,1,0,0,0,0,5,1,3,0,6064,0,0,0,0,10591,16655
1,40,3,20000,0,0,1,1,1,3,1,0,0,0,0,537,983,2137,8348,12005
4,40,2,0,1,1,0,0,0,2,1,1,8,1290,2719,0,0,0,8357,12366
1,28,4,15000,1,1,0,1,1,2,1,3,5,4033,471,404,0,4591,6797,16296
2,70,4,15000,1,0,0,1,1,7,2,5,0,8526,0,826,0,3153,7531,20036
1,98,2,2000,1,1,0,0,1,6,2,6,8,4990,3296,0,0,1841,6605,16732
3,244,1,0,1,1,1,1,0,15,7,5,8,13624,3400,3193,16228,0,3392,39837
4,63,5,0,1,1,1,1,0,4,2,3,1,6002,305,940,4390,0,6488,18125
0,28,4,1000,1,1,0,1,1,2,1,4,4,1232,441,463,0,3532,6651,12319
1,178,1,5000,1,1,1,1,1,8,3,5,1,8232,356,2676,12289,1498,6456,31507
1,98,2,7000,1,1,1,0,1,8,2,5,5,1655,756,0,7623,2318,7017,19369
1,135,3,2000,1,1,0,1,1,7,2,3,1,2598,28,1508,0,2477,7567,14178
4,63,4,0,1,1,0,1,0,6,1,3,3,3995,134,867,0,0,11169,16165
0,178,2,0,1,1,1,1,0,10,3,6,1,9096,437,2745,13004,0,11627,36909
0,218,3,1000,1,1,1,1,0,8,3,2,6,7234,1509,1911,17184,0,11230,39068
4,39,4,0,1,1,0,1,0,2,1,5,2,3622,343,581,0,0,3599,8145
0,201,1,20000,1,1,0,1,1,15,4,5,6,16215,2424,1970,0,2581,8961,32151
0,76,4,0,1,1,1,0,0,4,1,1,5,6985,1813,0,1088,0,6550,16436
4,30,5,0,1,0,0,0,0,2,1,6,0,4347,0,0,0,0,6519,10866
2,150,7,15000,1,1,0,0,0,10,2,6,1,30940,5722,0,0,0,13486,50148
4,50,5,0,1,0,1,0,0,3,1,6,0,2605,0,0,2966,0,11506,17077
1,123,1,10000,0,1,0,1,1,6,3,0,8,0,1195,1913,0,1984,5547,10639
3,124,3,0,1,0,1,1,0,6,2,6,0,7487,0,1150,1849,0,11264,21750
1,74,3,3000,1,1,0,1,0,2,1,1,5,170,834,933,0,0,7589,9526
3,54,2,0,1,0,0,1,0,3,1,6,0,3629,0,877,0,0,9007,13513
1,77,4,5000,1,0,0,1,0,5,1,3,0,7383,0,1090,0,0,5087,13560
4,31,4,0,1,1,0,0,0,2,1,6,1,5482,109,0,0,0,3209,8800
0,242,2,15000,1,0,0,1,1,13,4,3,0,8456,0,2860,0,1873,5207,18396
4,72,2,0,1,1,0,1,0,4,2,2,4,2426,460,1073,0,0,6967,10926
2,64,6,0,1,1,0,0,0,3,2,3,4,11740,576,0,0,0,5260,17576
2,152,6,5000,1,1,0,1,1,6,2,2,5,8634,1824,1867,0,3814,5302,21441
0,148,3,3000,1,1,1,1,1,7,2,5,2,6452,881,2107,9038,1909,4888,25275
4,76,4,0,1,0,0,1,0,6,1,1,0,3291,0,1191,0,0,7782,12264
2,46,4,10000,1,1,1,1,1,2,1,2,4,639,979,661,3901,1709,4246,12135
0,47,4,0,1,1,1,1,0,3,1,1,8,96,3561,593,4163,0,8643,17056
2,95,5,0,1,1,1,0,0,5,2,1,6,1472,659,0,7407,0,12070,21608
4,45,5,0,1,0,1,0,0,4,1,6,0,6246,0,0,2944,0,9724,18914
4,99,5,0,1,0,0,1,0,5,2,6,0,7090,0,1257,0,0,8644,16991
4,53,5,0,1,0,1,1,0,2,1,5,0,1302,0,855,4270,0,9348,15775
0,229,1,3000,1,0,0,1,0,14,6,5,0,10412,0,3328,0,0,7762,21502
2,31,8,20000,1,1,0,0,0,2,1,1,8,5972,705,0,0,0,4761,11438
0,93,3,7000,1,0,1,1,0,8,2,1,0,1234,0,900,6709,0,8794,17637
0,232,3,3000,1,1,1,1,1,12,3,1,7,2107,1168,2810,13818,2832,11079,33814
1,152,3,1000,1,0,0,1,1,7,2,5,0,8750,0,1459,0,1535,8381,20125
2,70,6,20000,1,1,1,0,1,4,1,4,6,12619,1622,0,3904,2276,5962,26383
0,152,4,7000,1,1,0,1,1,8,2,4,1,20657,205,1447,0,3166,6729,32204
2,41,5,0,0,1,0,1,0,2,1,0,7,0,1081,656,0,0,2221,3958
0,103,1,7000,1,0,1,1,1,5,2,1,0,152,0,1644,8559,1772,12646,24773
1,126,3,0,1,1,0,1,0,6,3,6,6,7073,2065,1330,0,0,6420,16888
2,176,4,1000,1,1,1,1,1,9,4,1,5,828,1953,2092,2685,2297,5044,14899
2,89,8,3000,0,1,1,1,1,6,1,0,8,0,6286,1402,4489,2996,5974,21147
1,186,3,2000,1,1,0,0,1,13,5,1,7,275,3431,0,0,2401,11828,17935
1,173,4,20000,1,1,0,1,1,11,4,2,2,4372,366,2236,0,3622,11686,22282
0,192,1,7000,1,0,0,0,0,10,3,3,0,8360,0,0,0,0,6369,14729
0,110,3,0,1,0,1,1,0,5,3,3,0,4506,0,1042,7006,0,9843,22397
2,184,4,0,1,1,1,1,0,8,4,6,2,23156,421,2579,7719,0,7549,41424
0,64,2,0,1,0,0,1,0,3,1,6,0,5022,0,896,0,0,8193,14111
1,15,3,10000,1,0,1,1,1,2,1,3,0,451,0,299,1512,1884,8145,12291
2,67,7,7000,1,0,0,0,1,3,1,2,0,1504,0,0,0,2012,2999,6515
3,150,3,0,1,1,0,1,0,7,3,5,1,11177,750,2245,0,0,3963,18135
2,180,7,2000,1,1,0,1,1,10,3,3,5,1152,881,2006,0,2086,8661,14786
1,150,2,7000,1,0,1,0,1,10,2,1,0,287,0,0,2939,1966,7091,12283
0,111,2,3000,1,1,1,1,1,7,2,3,2,1993,774,1524,7614,1703,11975,25583
4,26,3,0,1,0,1,1,0,2,1,1,0,207,0,377,849,0,7514,8947
1,62,3,10000,1,0,1,1,1,4,1,4,0,3450,0,809,4947,1516,5243,15965
2,35,7,3000,1,1,0,1,1,2,1,1,7,7212,1717,513,0,3523,7968,20933
2,179,8,1000,1,1,0,1,1,8,3,3,6,17519,2182,1805,0,1525,12398,35429
0,158,4,15000,1,0,1,0,1,12,5,1,0,12688,0,0,1892,2180,9081,25841
0,236,4,20000,1,0,0,1,0,11,4,1,0,15452,0,2137,0,0,9761,27350
0,80,3,15000,1,0,1,0,1,6,2,3,0,1381,0,0,5884,2071,8495,17831
0,233,1,0,1,0,0,1,0,23,4,3,0,4961,0,2651,0,0,8754,16366
2,181,4,0,1,1,1,1,0,7,4,2,5,2596,1222,2245,14466,0,3439,23968
3,215,2,0,1,1,0,0,0,11,5,4,5,8355,2319,0,0,0,9700,20374
1,86,3,20000,1,1,0,1,1,6,2,4,8,2312,1906,940,0,3227,12978,21363
3,255,2,0,1,1,0,1,0,12,6,3,3,5002,2998,3281,0,0,9384,20665
3,223,1,0,1,1,1,1,0,10,6,1,3,1486,542,2943,15693,0,12979,33643
